Index,Reaction1,Reaction2,Catalyst1,Catalyst2,Product,yield,ee
225,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.788866468900887963,-0.077708363319854604
226,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.183324791757202010,0.147837321147449990
227,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.442662455013021983,-0.180771679659336992
228,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.221455320811800999,-0.118204148735623002
229,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.541722484213795985,-0.319730947092194018
230,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.539760848834586970,-0.587891251534498949
231,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,[O-]C1=C(Br)C(O2)=C(C=C1Br)C(C3=C(C([O-])=O)C=CC=C3)C(C=C4Br)C2=C(Br)C4=O.[Na+].[Na+],O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.129093078419791008,-0.056903198465653899
232,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.197808576861177005,-0.009507429023969531
233,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,1.795870167586449906,0.525252503816914018
234,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.337209083781546015,0.527201171228906973
235,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,1.016272471654269927,-0.482720189582335979
236,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.835580752199092003,-0.085635033614311698
237,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.273065098831187014,0.219409942931035995
238,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,1.153016589583389928,-0.178795133138654000
239,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.384401223765580002,-0.068977496902310406
240,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.599017330462718989,-0.273537669089006008
241,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,1.205435815060790006,-0.583219814882364962
242,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,"CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C=C(C=C3)N(CC)CC)C4=CC=CC=C4C(O)=O.[Cl-]",O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.191914653690727993,-0.083780311115671899
243,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.091015431187261200,0.023260814657342501
244,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.701925735430530051,0.536864808647476988
245,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.091744462473086694,0.481110022433383022
246,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.197703494970949994,-0.597840400699211960
247,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.214774203609895992,-0.116432794853603999
248,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.137244570804872013,0.283584394942325013
249,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.246158395072613001,-0.082750113410677895
250,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.095757807688659602,-0.074383795030591199
251,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.275964719513346002,-0.204552670041681012
252,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.310691997027755018,-0.607639802089106951
253,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CN(C1=CC2=[S+]C3=C(C=CC(N(C)C)=C3)N=C2C=C1)C.[Cl-],O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.025712069415575401,-0.136933466251849989
254,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.060280964879489397,0.068064326579261203
255,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.778448359115266997,0.571345210074556964
256,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.087537113109820097,0.609478922484245955
257,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.334432259290898981,-0.780701427727474973
258,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.304342890621970008,-0.079641393870366395
259,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.138027074658421012,0.349374363941241994
260,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.544253285185058999,-0.151116496918236004
261,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.111486120365192995,-0.130560732941740004
262,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.331015699456261026,-0.301069948149072009
263,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,1.002372690879399952,-0.713066838858530949
264,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC(C=C1)=CC=C1C2=NC(C3=CC=C(C)C=C3)=NC(C4=CC=C(C)C=C4)=N2,O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.054556117165758797,-0.158052817128438994
265,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.141974026537985992,-0.015451834607667201
266,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.475885910160235015,0.580725212222258036
267,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.195893378606326996,0.625961416631434009
268,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.727319556899205022,-0.715100670170343955
269,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.239485507827971011,-0.098618091047748102
270,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.084736563658222006,0.279146105510692022
271,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.334955193242707006,-0.206891151836530007
272,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.005946300596909990,-0.043810328451121101
273,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.476723918615265974,-0.239304594409553012
274,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.450463437838730996,-0.669290917995737034
275,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,COC(C=C1)=CC=C1C2=NC(C3=CC=C(OC)C=C3)=NC(C4=CC=C(OC)C=C4)=N2,O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.085157136166633604,-0.030581450308663199
276,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.065845935826205695,-0.002386191520697220
277,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.280488650921155991,0.558488690660795983
278,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.095314080371165899,0.550485337738520042
279,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.379669994174708980,-0.662547047952118051
280,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.088805503261338306,-0.073782707924666499
281,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.083907069331867104,0.307652473965407014
282,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.183767025557547009,-0.138105126489189989
283,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.011245167434572600,-0.037666969698262998
284,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.212849757326395994,-0.261109641614090005
285,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.229609834366910986,-0.655156895759389957
286,[H]C(CCCCC#C)=O,CC1=CC=C(C(CBr)=O)C=C1,CC1=CC2=C(C=C1C)N=C(C(N2C[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)[C@@H](OC(CCC)=O)COC(CCC)=O)=N3)C(NC3=O)=O,O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C(C)C=C1)=O)=O,0.068774796361678395,-0.030041948309743698
287,[H]C(CCCCC#C)=O,OC1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=CC=C(C(F)(F)F)C=[N+]2[Ir-3]345([N+]6=CC=C(C(C)(C)C)C=C6C7=[N+]5C=CC(C(C)(C)C)=C7)[N+]8=CC(C(F)(F)F)=CC=C8C9=C(F)C=C(F)C=C94)C3=C1.F[P-](F)(F)(F)(F)F,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C(O)C=C1)=O)=O,0.240027160060273997,0.037958474081947101
288,[H]C(CCCCC#C)=O,OC1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=CC=C(C(F)(F)F)C=[N+]2[Ir-3]345([N+]6=CC=C(C(C)(C)C)C=C6C7=[N+]5C=CC(C(C)(C)C)=C7)[N+]8=CC(C(F)(F)F)=CC=C8C9=C(F)C=C(F)C=C94)C3=C1.F[P-](F)(F)(F)(F)F,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C(O)C=C1)=O)=O,1.069753402981570067,0.429567562829811012
289,[H]C(CCCCC#C)=O,OC1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=CC=C(C(F)(F)F)C=[N+]2[Ir-3]345([N+]6=CC=C(C(C)(C)C)C=C6C7=[N+]5C=CC(C(C)(C)C)=C7)[N+]8=CC(C(F)(F)F)=CC=C8C9=C(F)C=C(F)C=C94)C3=C1.F[P-](F)(F)(F)(F)F,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C(O)C=C1)=O)=O,0.418277638950462993,0.608803164822877996
290,[H]C(CCCCC#C)=O,OC1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=CC=C(C(F)(F)F)C=[N+]2[Ir-3]345([N+]6=CC=C(C(C)(C)C)C=C6C7=[N+]5C=CC(C(C)(C)C)=C7)[N+]8=CC(C(F)(F)F)=CC=C8C9=C(F)C=C(F)C=C94)C3=C1.F[P-](F)(F)(F)(F)F,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C(O)C=C1)=O)=O,1.852435953113420020,-0.433816732631952973
